Block Name,Cell ID,vtkOriginalCellIds,Cell Type,ft
ft,264,28745,5,112
ft,265,28746,5,112
ft,266,28747,5,112
ft,267,28761,5,14
ft,268,28764,5,14
ft,269,28772,5,112
ft,270,28776,5,14
ft,271,28782,5,14
ft,272,28824,5,0
ft,273,28879,5,0
ft,274,28881,5,112
ft,275,28988,5,112
ft,276,28994,5,112
ft,277,29007,5,112
ft,278,29013,5,112
ft,279,29027,5,0
ft,280,29028,5,112
ft,281,29029,5,112
ft,282,29030,5,112
ft,283,29109,5,112
ft,284,29110,5,112
ft,285,29142,5,112
ft,286,29143,5,112
ft,287,29409,5,0
ft,288,29414,5,112
ft,289,29420,5,0
ft,290,29523,5,0
ft,291,29524,5,112
ft,292,29536,5,14
ft,293,29548,5,112
ft,294,29549,5,14
ft,295,29632,5,14
ft,296,29633,5,14
ft,297,29699,5,0
ft,298,29703,5,112
ft,299,29718,5,14
ft,300,29721,5,14
ft,301,29727,5,14
ft,302,29940,5,0
ft,303,30033,5,14
ft,304,30086,5,0
ft,305,30087,5,0
ft,306,30092,5,0
ft,307,30109,5,14
ft,308,30113,5,14
ft,309,30117,5,14
ft,310,30118,5,14
ft,311,30152,5,14
ft,312,30153,5,14
ft,313,30154,5,14
ft,314,30155,5,14
ft,315,30156,5,14
ft,316,30157,5,14
ft,317,30158,5,14
ft,318,30169,5,14
ft,319,30179,5,14
ft,320,30180,5,14
ft,321,30325,5,14
ft,322,30333,5,14
ft,323,30344,5,14
ft,324,30346,5,14
ft,325,30351,5,14
ft,326,30358,5,14
ft,327,30359,5,14
ft,328,30364,5,14
ft,329,30449,5,14
ft,330,30450,5,14
ft,331,30531,5,14
ft,332,30698,5,14
ft,333,30704,5,0
ft,334,30711,5,14
ft,335,30713,5,14
ft,336,30716,5,14
ft,337,30717,5,14
ft,338,30724,5,14
ft,339,30729,5,14
ft,340,30732,5,14
ft,341,30733,5,14
ft,342,30741,5,14
ft,343,30825,5,14
ft,344,30826,5,14
ft,345,30827,5,14
ft,346,30858,5,14
ft,347,30860,5,14
ft,348,30863,5,14
ft,349,30871,5,0
ft,350,30875,5,14
ft,351,30878,5,0
ft,352,30880,5,14
ft,353,30881,5,0
ft,354,30883,5,14
ft,355,30970,5,14
ft,356,30974,5,14
ft,357,31042,5,14
ft,358,31063,5,0
ft,359,31064,5,14
ft,360,31069,5,14
ft,361,31075,5,0
ft,362,31079,5,14
ft,363,31080,5,14
ft,364,31082,5,14
ft,365,31086,5,14
ft,366,31087,5,14
ft,367,31091,5,14
ft,368,31148,5,14
ft,369,31158,5,14
ft,370,31159,5,14
ft,371,31162,5,14
ft,372,31253,5,0
ft,373,31453,5,14
ft,374,31454,5,14
ft,375,31521,5,0
ft,376,31522,5,14
ft,377,31523,5,0
ft,378,31585,5,14
ft,379,31618,5,14
ft,380,31620,5,14
ft,381,31621,5,14
ft,382,31622,5,14
ft,383,31623,5,14
ft,384,31625,5,0
ft,385,31629,5,14
ft,386,31638,5,14
ft,387,31639,5,0
ft,388,31642,5,14
ft,389,31657,5,14
ft,390,31659,5,14
ft,391,31663,5,0
ft,392,31666,5,14
ft,393,31667,5,14
ft,394,31668,5,0
ft,395,31713,5,14
ft,396,31715,5,14
ft,397,31720,5,14
ft,398,31721,5,14
ft,399,31732,5,14
ft,400,31733,5,14
ft,401,31746,5,14
ft,402,31747,5,14
ft,403,31748,5,14
ft,404,31757,5,14
ft,405,31760,5,0
ft,406,31761,5,14
ft,407,31770,5,14
ft,408,31771,5,0
ft,409,31937,5,14
ft,410,31938,5,14
ft,411,31946,5,14
ft,412,31947,5,14
ft,413,31953,5,14
ft,414,31958,5,0
ft,415,32041,5,14
ft,416,32042,5,14
ft,417,32044,5,14
ft,418,32045,5,14
ft,419,32046,5,14
ft,420,32190,5,0
ft,421,32338,5,14
ft,422,32339,5,14
ft,423,32341,5,14
ft,424,32345,5,14
ft,425,32346,5,14
ft,426,32350,5,14
ft,427,32470,5,14
ft,428,32479,5,14
ft,429,32480,5,14
ft,430,32481,5,14
ft,431,32483,5,14
ft,432,32485,5,14
ft,433,32615,5,14
ft,434,32616,5,0
ft,435,32618,5,14
ft,436,32624,5,14
ft,437,32625,5,14
ft,438,32634,5,14
ft,439,32640,5,14
ft,440,32911,5,14
ft,441,32918,5,14
ft,442,32921,5,14
ft,443,32922,5,14
ft,444,32923,5,14
ft,445,32929,5,0
ft,446,33027,5,14
ft,447,33028,5,14
ft,448,33096,5,14
ft,449,33097,5,14
ft,450,33202,5,14
ft,451,33203,5,14
ft,452,33204,5,14
ft,453,33207,5,14
ft,454,33208,5,14
ft,455,33209,5,14
ft,456,33352,5,14
ft,457,33373,5,0
ft,458,33377,5,14
ft,459,33378,5,14
ft,460,33379,5,14
ft,461,33380,5,14
ft,462,33381,5,14
ft,463,33391,5,0
ft,464,33419,5,14
ft,465,33420,5,14
ft,466,33422,5,0
ft,467,33433,5,14
ft,468,33436,5,14
ft,469,33439,5,14
ft,470,33444,5,14
ft,471,33451,5,14
ft,472,33454,5,14
ft,473,33465,5,14
ft,474,33467,5,14
ft,475,33672,5,14
ft,476,33674,5,14
ft,477,33676,5,14
ft,478,33683,5,14
ft,479,33687,5,14
ft,480,33691,5,14
ft,481,33693,5,14
ft,482,33694,5,14
ft,483,33735,5,14
ft,484,33740,5,14
ft,485,33741,5,14
