Block Name,Cell ID,vtkOriginalCellIds,Cell Type,ft
ft,0,42757,5,17
ft,1,42774,5,17
ft,2,43105,5,17
ft,3,43113,5,17
ft,4,43117,5,17
ft,5,43118,5,17
ft,6,43519,5,17
ft,7,43524,5,17
ft,8,43529,5,17
ft,9,43530,5,17
ft,10,43531,5,17
ft,11,44045,5,17
ft,12,44047,5,17
ft,13,44051,5,17
ft,14,44052,5,17
ft,15,44117,5,17
ft,16,44136,5,17
ft,17,44138,5,17
ft,18,44139,5,17
ft,19,44178,5,17
ft,20,44183,5,17
ft,21,44193,5,17
ft,22,44194,5,17
ft,23,44197,5,17
ft,24,44206,5,17
ft,25,44208,5,17
ft,26,44219,5,17
ft,27,44225,5,17
ft,28,44229,5,17
ft,29,44230,5,17
ft,30,44482,5,17
ft,31,44486,5,17
ft,32,44489,5,17
ft,33,44569,5,17
ft,34,44967,5,17
ft,35,44974,5,17
ft,36,44979,5,17
ft,37,44980,5,17
ft,38,44982,5,17
ft,39,45000,5,101
ft,40,45002,5,17
ft,41,45011,5,101
ft,42,45013,5,17
ft,43,45017,5,101
ft,44,45030,5,101
ft,45,45032,5,17
ft,46,45041,5,17
ft,47,45042,5,101
ft,48,45043,5,101
ft,49,45065,5,17
ft,50,45071,5,17
ft,51,45079,5,17
ft,52,45083,5,17
ft,53,45110,5,17
ft,54,45118,5,17
ft,55,45120,5,17
ft,56,45129,5,17
ft,57,45132,5,17
ft,58,46405,5,17
ft,59,46409,5,17
ft,60,46419,5,17
ft,61,46422,5,17
ft,62,46483,5,17
ft,63,46484,5,17
ft,64,46485,5,17
ft,65,46490,5,17
ft,66,46493,5,17
ft,67,46504,5,17
ft,68,46507,5,17
ft,69,46508,5,17
ft,70,46510,5,17
ft,71,46514,5,17
ft,72,46515,5,17
ft,73,46542,5,17
ft,74,46545,5,17
ft,75,46979,5,17
ft,76,47099,5,17
ft,77,47124,5,17
ft,78,47126,5,17
ft,79,47128,5,17
ft,80,47129,5,17
ft,81,47138,5,17
ft,82,47140,5,17
ft,83,47141,5,17
ft,84,47485,5,17
ft,85,47489,5,17
ft,86,47491,5,17
ft,87,47495,5,17
ft,88,47496,5,17
ft,89,47501,5,17
ft,90,47502,5,17
ft,91,47503,5,17
ft,92,47558,5,17
ft,93,47655,5,17
ft,94,47696,5,17
ft,95,48190,5,17
ft,96,48201,5,17
ft,97,48202,5,17
ft,98,48208,5,17
ft,99,48218,5,17
ft,100,48219,5,17
ft,101,48222,5,17
ft,102,48227,5,17
ft,103,48229,5,17
ft,104,48310,5,17
ft,105,48694,5,17
ft,106,48695,5,17
ft,107,48698,5,17
ft,108,48963,5,17
ft,109,49384,5,17
ft,110,49385,5,17
ft,111,49501,5,17
ft,112,49511,5,17
ft,113,49512,5,17
ft,114,50251,5,17
ft,115,50255,5,17
ft,116,50955,5,17
ft,117,50993,5,17
ft,118,51587,5,17
ft,119,51589,5,17
ft,120,51590,5,17
ft,121,51594,5,17
ft,122,51595,5,17
